,id,name,categories,latitude,longitude,
72,58c1ba8a2e9fde0ad1b0bd1b,Sparks United,Rugby Pitch,52.37925,4.786335,
73,4f79e554e4b01af7152876d6,Koffieshop Opieum,Tobacco Store,52.3783646824322,4.7953572959749,
74,4db2cbd76e8179a9135a0cb0,P & T,Soccer Field,52.3804038556469,4.78610697019041,
75,4bae081cf964a520d57c3be3,Rugby Stadion,Other Great Outdoors,52.3784428771989,4.78629466822752,
76,4e1c7a7852b1c2b69f355618,ASV de Germaan,Sports Club,52.3782845122362,4.78641035961277,
77,4bccb992937ca593d8a5ab92,AmsterdamSevens,Event,52.3783024182452,4.78615135358198,
78,4d8f304afa943704e56c14c6,A.S.R.V. Ascrum,Landmarks and Outdoors,52.3782562352592,4.78599249015499,
79,4d25a31df50aa35d1de7359f,Kuperus Kapsalon Eddy,Hair Salon,52.378263,4.796322,
80,4d32f86198336dcb572829f0,S.V. Eendracht,Soccer Field,52.3793852489022,4.7847938914324,
81,4b7cf7faf964a520a5aa2fe3,Multicultureel Centrum De Brug,Other,52.3798724077343,4.7980613182008,
82,575c152a498e708744b4b73a,Padel Amsterdam,Sports and Recreation,52.382276,4.78534,
83,526ab4c3498e1e208fcbce32,SC Eendracht '82,Sports and Recreation,52.3793519181232,4.78389000971377,
84,4c93b8bef244b1f751661b1d,Aristos kantine,Baseball Field,52.382248,4.785206,
85,4dce353d52b1f8915b90e9f8,Voetbalclub Nieuw-West,Soccer Field,52.3802432456163,4.78380530751449,
86,4e30fec1d1643f195b90861a,Heko Zonwering,Design Studio,52.3919511380733,4.78986290439981,
87,4e120b8fa809291902bc1709,Loenerslootsebrug,Bridge,52.3925228551667,4.78964452822869,
88,57277198498e0c9c7491ba60,Performans Banden,Business and Professional Services,52.3924755311508,4.78952618367035,
89,4d905bcfd265236a6a973317,Bilt Autogas BV vd,Automotive Retail,52.3915777164384,4.78999614715576,
90,4de655c4b0fb5cbf0eae39be,MOTOR City Amsterdam B.V.,Motorcycle Dealership,52.3915252614497,4.79402942684429,
91,4d79ee241623a0938bd47b6e,Topspace Amsterdam-West,Other,52.391375,4.789987,
92,564eca8a498e4c9928ecc246,Iveco Schouten - Amsterdam,Automotive Service,52.391368,4.789644,
93,4fbcb997e4b0a06fb6458e7e,Arena Woninginterieur,Furniture and Home Store,52.3913426616795,4.79285198749979,
